phase,time_s,teacher_action0,teacher_action1,teacher_action2,teacher_action3,hold_s,forward_ft,position_error_ft,cross_track_ft,altitude_ft,forward_speed_fps,lateral_speed_fps,mission_ground_forward_speed_fps,mission_ground_cross_speed_fps,vertical_speed_fps,heading_error_rad,heading_error_deg,pitch_rad,roll_rad,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,rotor_rpm,physical_collective_cmd,physical_elevator_cmd,physical_aileron_cmd,physical_rudder_cmd,vs_des_fps,vertical_bias_effective,collective_residual,mapped_physical_elevator_cmd,settle30_s,mode,vertical_bias_state,feedforward_mode,feedforward_collective,requested_physical_collective,applied_physical_collective,hover9_s,touchdown_elapsed_s,ramp_baseline_collective,ramp_rate_per_s,contact_collective_reference,vs_error_fps,desired_physical_collective,wow_detected,max_compression_ft,target_landed_collective,landed_hold_s
descent_300_to_30,92.70000000000208,-0.6848573088645935,0.8723757266998291,0.045334115624427795,0.0,,300.4749233038873,-0.4749233038872944,-0.2490757511389842,228.08927858172592,0.0007136428797466787,-0.05788274126231361,-0.0051062538338191,-0.012999455030005462,-0.9176546314575204,-0.0001511351903182856,-0.008659408541144225,-0.006339932446499799,-0.048945794009124896,7.712332229782595e-06,-1.9078872181338494e-06,1.1105705237444885e-05,323.9209109619713,0.5994542807340622,-0.18019143640995025,0.19212868700623514,0.39,-1.2,-0.11298371821291997,-0.2118322764126514,-0.18019143640995025,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,92.77500000000208,-0.6849143505096436,0.8724022507667542,0.04534979537129402,0.0,,300.47475815874424,-0.4747581587442369,-0.250041470447041,228.0204515272203,0.0007274209545495292,-0.057642463129115314,-0.005093024996529562,-0.012755531325725709,-0.9177336259766656,-0.00015035387440498482,-0.008614642436845682,-0.0063400365254436195,-0.04894524672900036,6.9422568678817375e-06,-1.8794586173247464e-06,9.37231396815277e-06,323.92103067096315,0.5994525694847107,-0.18019139662384986,0.19212909467965367,0.39,-1.2,-0.11306842182348273,-0.21188930081335058,-0.18019139662384986,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,92.85000000000208,-0.6849713325500488,0.8724279403686523,0.04536226764321327,0.0,,300.4745940369227,-0.47459403692272417,-0.250988752985667,227.95161854020216,0.0007416461333845104,-0.057398359261505445,-0.005079353967071413,-0.012507728725509848,-0.9178125317403526,-0.00014970655446866488,-0.008577553736499871,-0.006340144951613911,-0.04894475671436965,6.160698750232394e-06,-1.848587007933352e-06,7.525417122489069e-06,323.9211502208775,0.5994508600234986,-0.18019135808944703,0.19212941895872354,0.39,-1.2,-0.11315310173568971,-0.2119463326438567,-0.18019135808944703,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,92.92500000000209,-0.6850283741950989,0.8724527359008789,0.045371562242507935,0.0,,300.47443097992885,-0.4744309799288544,-0.2519173098200275,227.88277964997133,0.0007563311549451113,-0.05715058444996208,-0.0050652282013269575,-0.012256201321108343,-0.9178913512081784,-0.00014920058444278794,-0.008548563789456998,-0.00634025789626209,-0.04894432475181441,5.368640051573733e-06,-1.8151012528135335e-06,5.599599084988789e-06,323.9212696111856,0.599449148774147,-0.18019132089614867,0.19212966061830522,0.39,-1.2,-0.11323775797616761,-0.21200337186704418,-0.18019132089614867,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.00000000000209,-0.6850854158401489,0.8724766373634338,0.0453776940703392,0.0,,300.4742690163056,-0.47426901630558405,-0.25282687325941344,227.81393484349655,0.0007714887905062584,-0.05689929834084513,-0.005050634964737611,-0.012001108031768699,-0.9179700890794328,-0.0001488406958909394,-0.008527943694341003,-0.006340375388482272,-0.048943951560605645,4.567156996868758e-06,-1.7788302609235568e-06,3.630268881782017e-06,323.92138884373117,0.5994474375247956,-0.18019128504395485,0.19212982004582882,0.39,-1.2,-0.11332239057080518,-0.2120604176479427,-0.18019128504395485,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.07500000000209,-0.6851425170898438,0.8724995851516724,0.04538070037961006,0.0,,300.47410818755594,-0.47410818755594164,-0.2537171798636402,227.74508414357024,0.0007871315480394991,-0.056644664383355886,-0.005035561627291531,-0.011742611580154234,-0.9180487516129838,-0.00014862895554879074,-0.008515811866383227,-0.0063404973160541694,-0.04894363779604053,3.757493818449773e-06,-1.73965328250363e-06,1.6531166848438069e-06,323.9215079219124,0.5994457244873047,-0.18019125062227248,0.19212989820986986,0.39,-1.2,-0.11340699954408134,-0.21211746836627984,-0.18019125062227248,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.1500000000021,-0.6851995587348938,0.8725216388702393,0.0453806109726429,0.0,,300.4739485222216,-0.47394852222157624,-0.25458797468932354,227.6762275404185,0.0008032713045358908,-0.05638684844758749,-0.0050199960072291015,-0.011480877363546098,-0.9181273417805157,-0.0001485647659698053,-0.00851213407441864,-0.0063406234291574996,-0.04894338403015184,2.940949787673527e-06,-1.697530397867906e-06,-2.965499165508999e-07,323.92162684412034,0.5994440132379532,-0.18019121754169465,0.19212989588528873,0.39,-1.2,-0.11349158491859745,-0.2121745218540531,-0.18019121754169465,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.2250000000021,-0.6852566003799438,0.872542679309845,0.0453774556517601,0.0,,300.4737900618014,-0.4737900618014237,-0.2554390325382538,227.6073650438093,0.0008199189694610975,-0.056126017859504454,-0.005003926724436817,-0.011216072453031073,-0.9182058599503782,-0.0001486449097627407,-0.008516725975508009,-0.006340753349641975,-0.048943190752369366,2.1190149539189468e-06,-1.6524775874804449e-06,-2.1842538131452632e-06,323.92174560662426,0.5994423019886017,-0.18019118598103523,0.19212981384694577,0.39,-1.2,-0.11357614671606328,-0.21223157709288276,-0.18019118598103523,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.3000000000021,-0.6853136420249939,0.8725627660751343,0.045371267944574356,0.0,,300.47363284779505,-0.4736328477950451,-0.25627012396311283,227.5384966635006,0.0008370841749069657,-0.055862340329982586,-0.0049873435444288865,-0.01094836434976838,-0.9182843078308419,-0.00014886363229527078,-0.008529257853506396,-0.006340886576125908,-0.048943058345123365,1.2934436291635993e-06,-1.6045194424353943e-06,-3.9769889889006184e-06,323.9218642082593,0.5994405907392502,-0.1801911558508873,0.19212965296655893,0.39,-1.2,-0.11366068495807818,-0.21228863397544578,-0.1801911558508873,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.3750000000021,-0.6853707432746887,0.8725817799568176,0.045362092554569244,0.0,,300.4734769113323,-0.4734769113322841,-0.25708102801366634,227.46962239949835,0.0008547750054082592,-0.05559598287677785,-0.004970237673703073,-0.010677919818477806,-0.9183626905096233,-0.00014921277147106338,-0.008549262054741987,-0.006341022491948987,-0.04894298706896906,4.6619352661024266e-07,-1.5536885752344231e-06,-5.643782074376133e-06,323.92198265242007,0.5994388777017593,-0.18019112733006476,0.1921294144064188,0.39,-1.2,-0.11374519966572894,-0.21234569192493424,-0.18019112733006476,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.4500000000021,-0.6854277849197388,0.8725997805595398,0.045349955558776855,0.0,,300.47332229390804,-0.4733222939080406,-0.2578715577336794,227.4007422648101,0.0008729977242096787,-0.055327110429891094,-0.004952602008043511,-0.0104049037996932,-0.9184410102787758,-0.00014968192975794992,-0.008576142844504173,-0.00634116037438703,-0.04894297705470598,-3.610190248619797e-07,-1.5000799391671107e-06,-7.156269678740274e-06,323.9221009383251,0.5994371664524079,-0.1801911003291607,0.1921290988445282,0.39,-1.2,-0.11382969085857603,-0.21240274918020785,-0.1801911003291607,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.52500000000211,-0.6854848265647888,0.872616708278656,0.04533490538597107,0.0,,300.4731690422019,-0.4731690422019028,-0.25864152191837536,227.33185625618808,0.0008917565793228333,-0.05505588491109037,-0.004934431349846837,-0.010129478457285861,-0.9185192669427277,-0.0001502586803701078,-0.008609188220412407,-0.0063412994120943655,-0.04894302831918809,-1.186321930371987e-06,-1.443867374286926e-06,-8.488994835359962e-06,323.9222190631364,0.5994354552030563,-0.18019107493758202,0.19212870754003525,0.39,-1.2,-0.11391415855549242,-0.21245980495792088,-0.18019107493758202,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.60000000000211,-0.6855418682098389,0.8726325631141663,0.045316971838474274,0.0,,300.4730171873382,-0.47301718733820053,-0.25939075060681965,227.26296438013514,0.0009110535721766344,-0.05478246433400422,-0.004915722681444657,-0.009851802113240209,-0.9185974616133761,-0.0001509287994698738,-0.008647583216600106,-0.0063414387187716624,-0.0489431407401618,-2.00768479224271e-06,-1.3852275692593228e-06,-9.619866020534172e-06,323.92233702641926,0.5994337439537049,-0.18019105115532874,0.19212824126780034,0.39,-1.2,-0.11399860277540957,-0.21251685934545486,-0.18019105115532874,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.67500000000211,-0.6855989098548889,0.8726473450660706,0.04529619589447975,0.0,,300.472866778586,-0.4728667785860239,-0.2601190780891688,227.1940666431601,0.0009308883204239282,-0.054507001856576934,-0.004896475313775037,-0.009572028348744979,-0.918675595649564,-0.00015167653141734405,-0.008690425101397248,-0.006341577347176681,-0.048943314056956094,-2.8231719310149064e-06,-1.3243648071981493e-06,-1.053051885090346e-05,323.9224548285384,0.5994320327043533,-0.18019102898240089,0.19212770109325647,0.39,-1.2,-0.11408302353692557,-0.2125739119722439,-0.18019102898240089,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.75000000000212,-0.6856560111045837,0.8726609945297241,0.045272618532180786,0.0,,300.4727178496604,-0.4727178496603983,-0.2608263471520964,227.12516304526662,0.0009512579533709764,-0.054229645065131206,-0.004876691028253709,-0.0092903051510543,-0.918753673419119,-0.00015248487682040235,-0.008736739881381291,-0.006341714305097128,-0.04894354786984861,-3.6307662640030523e-06,-1.2614903398378356e-06,-1.1206571850921041e-05,323.9225724736258,0.5994303196668624,-0.1801910085082054,0.1921270880818367,0.39,-1.2,-0.11416742085823073,-0.2126309623808833,-0.1801910085082054,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.82500000000212,-0.6857130527496338,0.8726735711097717,0.045246269553899765,0.0,,300.47257044205054,-0.47257044205053944,-0.26151242182866763,227.05625359946998,0.0009721570176400851,-0.053950534986926306,-0.004856374152332026,-0.009006774217714293,-0.9188316962796164,-0.00015333590066912706,-0.008785499956178196,-0.006341848571210889,-0.048943841640384865,-4.428786792433111e-06,-1.1968685279647792e-06,-1.1637902950898084e-05,323.92268996126677,0.599428608417511,-0.18019098964333533,0.1921264030084014,0.39,-1.2,-0.11425179475620498,-0.21268800905951332,-0.18019098964333533,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.90000000000212,-0.6857700943946838,0.8726850152015686,0.04521718993782997,0.0,,300.4724246024302,-0.4724246024301806,-0.26217716615251385,226.98733829274397,0.0009935774604377112,-0.053669805652908326,-0.004835531602738913,-0.008721570477207874,-0.9189096629623795,-0.00015421105133972546,-0.008835642396041529,-0.0063419791164990025,-0.04894419471433169,-5.21555817241913e-06,-1.13081366763628e-06,-1.1818621154190869e-05,323.9228072888121,0.5994268971681594,-0.18019097247719765,0.19212564693838358,0.39,-1.2,-0.11433614524732111,-0.21274505154945536,-0.18019097247719765,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,93.97500000000213,-0.6858271360397339,0.8726953268051147,0.04518540948629379,0.0,,300.4722803541397,-0.4722803541396843,-0.2628204781475842,226.91841714462134,0.0010155086076482633,-0.05338758372534136,-0.004814172950162204,-0.008434821537868549,-0.91898757341594,-0.00015509148064696276,-0.008886087279505853,-0.0063421049201028,-0.04894460630896797,-5.989379048026019e-06,-1.063617119296442e-06,-1.1747181712986774e-05,323.92292445592756,0.599425185918808,-0.18019095700979232,0.19212482064664366,0.39,-1.2,-0.11442047234843239,-0.21280209031159952,-0.18019095700979232,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.05000000000213,-0.6858841776847839,0.8727045655250549,0.045150961726903915,0.0,,300.4721377490374,-0.47213774903741523,-0.26344221759896813,226.84949016161272,0.0010379372506479911,-0.05310398813223284,-0.00479231034340715,-0.00814664736255188,-0.9190654277819706,-0.000155958370656073,-0.008935756418329926,-0.006342224984710001,-0.04894507552164859,-6.748770097679274e-06,-9.955843526823679e-07,-1.1426390435449517e-05,323.9230414630318,0.5994234746694564,-0.1801909431517124,0.1921239250048995,0.39,-1.2,-0.11450477607640758,-0.21285912538082857,-0.1801909431517124,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.12500000000213,-0.6859411597251892,0.8727126717567444,0.04511387646198273,0.0,,300.47199682082925,-0.4719968208292471,-0.26404231227550595,226.78055733394194,0.0010608477123010274,-0.052819129737574716,-0.004769958441269669,-0.00785716008533407,-0.9191432230845142,-0.00015679325693573887,-0.008983591878528159,-0.006342338354122604,-0.048945601344788724,-7.492525389538911e-06,-9.270438407231711e-07,-1.0863310675085092e-05,323.9231583071501,0.5994217652082443,-0.18019093099236488,0.19212296078801155,0.39,-1.2,-0.11458905644807299,-0.21291615672438324,-0.18019093099236488,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.20000000000213,-0.6859982013702393,0.8727197051048279,0.045074187219142914,0.0,,300.4718576058182,-0.4718576058181725,-0.2646206432061296,226.7116186844055,0.0010842220146979331,-0.05253311157736846,-0.004747134298234222,-0.0075664639512151195,-0.9192209590341066,-0.00015757833936014265,-0.009028573788016395,-0.006342444129123955,-0.04894618267769636,-8.219364302077895e-06,-8.583053081180403e-07,-1.0069012345099899e-05,323.92327498982456,0.5994200539588929,-0.18019092044234275,0.19212192886769772,0.39,-1.2,-0.11467331348114765,-0.21297318540156765,-0.18019092044234275,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.27500000000214,-0.6860552430152893,0.8727256655693054,0.04503191262483597,0.0,,300.47172014030235,-0.4717201403023523,-0.2651771381599624,226.64267420648093,0.0011080400310326532,-0.052246028798530186,-0.0047238572221649745,-0.007274655281228774,-0.9192986375615525,-0.0001582967792774781,-0.009069737363113443,-0.006342541479615919,-0.048946818321401166,-8.928307960748292e-06,-7.896568231951556e-07,-9.058490022425693e-06,323.9233915146935,0.5994183427095413,-0.18019091150164604,0.19212082972824573,0.39,-1.2,-0.11475754719343742,-0.2130302115315001,-0.18019091150164604,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.35000000000214,-0.6861122846603394,0.872730553150177,0.04498708248138428,0.0,,300.4715844528051,-0.4715844528050752,-0.2657117079088449,226.57372389691227,0.0011322796886635844,-0.051957968782136515,-0.004700148560385086,-0.00698182275454592,-0.919376258952688,-0.00015893298297564584,-0.00910618914992907,-0.00634262965864618,-0.04894750701072496,-9.618709758784604e-06,-7.214003899685284e-07,-7.850303022356076e-06,323.92350788294044,0.5994166314601899,-0.18019090417027472,0.192119664144516,0.39,-1.2,-0.11484175760216897,-0.21308723445562558,-0.18019090417027472,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.42500000000214,-0.6861692667007446,0.8727344274520874,0.04493971914052963,0.0,,300.47145057962445,-0.47145057962444525,-0.2662242802219006,226.50476777198264,0.0011569171826659175,-0.051669011404595,-0.0046760314855885,-0.006688047755124266,-0.9194538198344377,-0.00015947285600192984,-0.009137121595808099,-0.006342708015672637,-0.048948247427906745,-1.029013402748184e-05,-6.538533920474283e-07,-6.46620389677694e-06,323.9236240913138,0.5994149219989776,-0.18019089835882185,0.19211843269765377,0.39,-1.2,-0.11492594472448314,-0.21314425409104232,-0.18019089835882185,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.50000000000215,-0.6862263083457947,0.8727372884750366,0.044889841228723526,0.0,,300.4713185440967,-0.4713185440966754,-0.26671479136505344,226.4358058316816,0.0011819272529945968,-0.05137922981764791,-0.00465153076763626,-0.006393404837578985,-0.9195313193606537,-0.00015990402645682522,-0.00916182584312434,-0.006342776007808891,-0.04894903821487834,-1.0942144598464717e-05,-5.872924304819064e-07,-4.930660095022291e-06,323.92374014084214,0.5994132107496262,-0.18019089406728744,0.19211713587194681,0.39,-1.2,-0.11501010857853282,-0.2132012716364796,-0.18019089406728744,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.57500000000215,-0.6862832903862,0.8727391362190247,0.04483747109770775,0.0,,300.4711883773341,-0.47118837733410146,-0.26718318185418555,226.36683807926238,0.0012072834084672635,-0.05108869073223151,-0.004626672531336899,-0.006097962173311697,-0.9196087558577832,-0.000160216038802119,-0.009179702833665652,-0.006342833204456768,-0.04894987797522176,-1.1574667579097032e-05,-5.219495903118351e-07,-3.270573302960085e-06,323.92385603111956,0.599411501288414,-0.18019089129567145,0.1921157742485404,0.39,-1.2,-0.11509424918272462,-0.21325828740649583,-0.18019089129567145,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.65000000000215,-0.68634033203125,0.8727400302886963,0.044782619923353195,0.0,,300.4710601052648,-0.4710601052648258,-0.2676293922046124,226.29786452449616,0.0012329582875920675,-0.05079745531366989,-0.004601483913633413,-0.00580178231454397,-0.9196861289345261,-0.00016040051661514454,-0.009190272633765819,-0.006342879294216791,-0.04895076530521319,-1.2187798326734347e-05,-4.580404822836887e-07,-1.5146557754509903e-06,323.92397176392717,0.5994097900390625,-0.18019088995456695,0.1921143481180072,0.39,-1.2,-0.11517836655596729,-0.21331530200574314,-0.18019088995456695,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.72500000000215,-0.6863973140716553,0.8727400302886963,0.04472531005740166,0.0,,300.4709337538176,-0.47093375381757596,-0.268053354433433,226.22888516411285,0.0012589239343501202,-0.05050557968350089,-0.004575992773663062,-0.005504922811028143,-0.9197634370649274,-0.00016045128475283832,-0.009193181433789412,-0.006342914088642213,-0.048951698798126206,-1.2781889998520748e-05,-3.9576901502133234e-07,3.0694092899898875e-07,323.9240873388853,0.5994080805778503,-0.18019088995456695,0.19211285806149245,0.39,-1.2,-0.11526246071728694,-0.2133723155902028,-0.18019088995456695,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.80000000000216,-0.6864543557167053,0.8727390766143799,0.04466554895043373,0.0,,300.47080933854915,-0.4708093385491452,-0.2684550345494799,226.15990001114187,0.0012851521020897372,-0.050213115984416426,-0.00455022740467572,-0.005207437139946414,-0.9198406799275607,-0.00016036445606282257,-0.00918820651631086,-0.006342937526182315,-0.04895267706789617,-1.3357411443417322e-05,-3.3529405575499363e-07,2.1632898872364344e-06,323.9242027575934,0.5994063693284989,-0.18019089138507843,0.19211130427271128,0.39,-1.2,-0.11534653168616746,-0.21342932871344286,-0.18019089138507843,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.87500000000216,-0.6865113377571106,0.8727372884750366,0.04460335522890091,0.0,,300.47068689057,-0.47068689056999347,-0.2688343900650685,226.0909090688292,0.0013116145473149876,-0.049920113019316786,-0.004524216219607602,-0.004909375456292785,-0.9199178560792997,-0.00016013847526563652,-0.009175258770381096,-0.006342949669120114,-0.048953698753095715,-1.3915100482787304e-05,-2.76740525883042e-07,4.023082961121966e-06,323.9243180194668,0.5994046598672866,-0.18019089406728744,0.19210968723595143,0.39,-1.2,-0.1154305794821892,-0.21348634150754292,-0.18019089406728744,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,94.95000000000216,-0.6865683794021606,0.8727346658706665,0.04453874006867409,0.0,,300.47056640988507,-0.47056640988506615,-0.2691913742400071,226.02191234043494,0.0013382833783404102,-0.049626617398786176,-0.004497987414534567,-0.004610785604465664,-0.9199949653338874,-0.0001597741260739305,-0.009154383099427338,-0.006342950703910913,-0.04895476253996464,-1.4455746230434477e-05,-2.2020992896198044e-07,5.855301138637658e-06,323.92443312593474,0.5994029486179352,-0.180190898001194,0.19210800724178553,0.39,-1.2,-0.1155146041253654,-0.2135433544976105,-0.180190898001194,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.02500000000217,-0.6866254210472107,0.8727312684059143,0.04447171464562416,0.0,,300.47044792760494,-0.4704479276049369,-0.26952594458661117,225.95290982921006,0.00136513131919902,-0.049332674375335436,-0.004471568700131611,-0.004311713919945437,-0.9200720095015573,-0.00015927449517816328,-0.009125756357785536,-0.006342940934895572,-0.04895586716016047,-1.4980306556742518e-05,-1.6574656850641866e-07,7.62960569671581e-06,323.9245480798538,0.5994012373685836,-0.1801909030973911,0.19210626458078622,0.39,-1.2,-0.11559860563576524,-0.21360036776890465,-0.1801909030973911,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.10000000000217,-0.686682403087616,0.8727270364761353,0.044402290135622025,0.0,,300.4703314515093,-0.4703314515093098,-0.26983807136197197,225.8839015481699,0.0013921319564622059,-0.04903832860093858,-0.004444987004643837,-0.004012206286722142,-0.9201489858230987,-0.00015864490396300113,-0.009089683438338233,-0.006342920778886661,-0.048957011416271456,-1.5490087238560494e-05,-1.1338169844875418e-07,9.316891113531303e-06,323.9246628780253,0.5993995279073715,-0.1801909094452858,0.19210445954352617,0.39,-1.2,-0.11568258403291477,-0.21365738070736967,-0.1801909094452858,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.17500000000217,-0.686739444732666,0.8727220892906189,0.04433048143982887,0.0,,300.4702169919695,-0.47021699196949385,-0.2701277290725724,225.81488749080063,0.001419260062706873,-0.04874362540379548,-0.004418268184866417,-0.0037123090598394485,-0.920225894046345,-0.00015789279581834847,-0.009046590815912222,-0.0063428907578034,-0.04895819419267761,-1.598618921549963e-05,-6.31013150504913e-08,1.088986575217739e-05,323.92477752107396,0.59939781665802,-0.18019091686606406,0.19210259251743556,0.39,-1.2,-0.11576653933716784,-0.2137143942990833,-0.18019091686606406,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.25000000000217,-0.6867964267730713,0.8727164268493652,0.0442563034594059,0.0,,300.47010455676616,-0.4701045567661595,-0.2703948794772872,225.7458676733845,0.001446491792769955,-0.04844861142835913,-0.004391436796196717,-0.0034120698719324258,-0.9203027332833866,-0.00015702759033686675,-0.008997018193411734,-0.006342851487637196,-0.04895941444388189,-1.646991061206942e-05,-1.4855905547833471e-08,1.2323327008344814e-05,323.9248920081422,0.5993961071968079,-0.18019092535972595,0.19210066388994457,0.39,-1.2,-0.11585047156895394,-0.21377140865273314,-0.18019092535972595,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.32500000000218,-0.6868534684181213,0.872710108757019,0.0441797636449337,0.0,,300.46999415627033,-0.4699941562703316,-0.27063950133170755,225.6768420861422,0.00147380493654925,-0.048153335742970066,-0.00436451584109448,-0.003111538614952769,-0.9203795041966021,-0.0001560605095267675,-0.008941608544544954,-0.0063428036684681915,-0.04896067121762591,-1.6942587409696827e-05,3.143580939926297e-08,1.3594703849682858e-05,323.9250063406347,0.5993943959474564,-0.18019093483686446,0.19209867385476828,0.39,-1.2,-0.11593438074896892,-0.2138284240997836,-0.18019093483686446,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.40000000000218,-0.6869104504585266,0.8727031350135803,0.04410087689757347,0.0,,300.4698857982587,-0.46988579825870147,-0.2708615903875749,225.60781075512614,0.001501179062800062,-0.047857850408198066,-0.0043375265943588585,-0.002810768131390769,-0.920456206607375,-0.00015500437200621775,-0.008881096322032041,-0.0063427480708710135,-0.04896196365072496,-1.740567599357706e-05,7.588697095139582e-08,1.4684274421702278e-05,323.92512051788947,0.5993926864862442,-0.18019094529747962,0.19209662279933692,0.39,-1.2,-0.11601826689770994,-0.21388544042889918,-0.18019094529747962,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.47500000000218,-0.6869674921035767,0.8726955652236938,0.044019665569067,0.0,,300.4697794801439,-0.46977948014392723,-0.2710611041535226,225.5387736607895,0.0015285957086528246,-0.04756221143727959,-0.0043104884142834915,-0.0025098150515082828,-0.920532841829948,-0.00015387336561190068,-0.008816294429035365,-0.00634268552373503,-0.048963290981305516,-1.7860465520397433e-05,1.186376861772494e-07,1.5575606395615845e-05,323.9252345413055,0.5993909752368927,-0.18019095665216445,0.19209451130479574,0.39,-1.2,-0.11610213003572772,-0.21394245772314643,-0.18019095665216445,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.55000000000219,-0.6870244741439819,0.8726873397827148,0.043936144560575485,0.0,,300.46967521488625,-0.4696752148862515,-0.2712380468800752,225.46973083243665,0.001556038434918805,-0.04726647923368294,-0.0042834186552686716,-0.00220874036147751,-0.9206094103313364,-0.00015268279603830592,-0.008748079817251696,-0.006342616898365703,-0.04896465253346792,-1.830834276866244e-05,1.598694298862996e-07,1.6255662279197543e-05,323.92534841015856,0.5993892657756805,-0.1801909689903259,0.19209233975857498,0.39,-1.2,-0.11618597018317874,-0.21399947554269694,-0.1801909689903259,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.62500000000219,-0.687081515789032,0.8726785778999329,0.043850332498550415,0.0,,300.4695729947102,-0.46957299471017677,-0.2713924100681663,225.40068226029916,0.0015834929782410634,-0.046970719394213024,-0.004256332515287481,-0.0019076100788144815,-0.9206859140859769,-0.00015144882260065273,-0.008677378347242918,-0.0063425430941932166,-0.04896604773310983,-1.8750588212342998e-05,1.9977439368066842e-07,1.6715119620717288e-05,323.9254621257822,0.5993875545263291,-0.1801909821331501,0.19209010864496232,0.39,-1.2,-0.11626978736007934,-0.2140564937441116,-0.1801909821331501,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.70000000000219,-0.687138557434082,0.8726692199707031,0.04376225173473358,0.0,,300.4694728247991,-0.4694728247990838,-0.271524202216579,225.33162794762302,0.001610947264384932,-0.04667500305667898,-0.004229243011103431,-0.0016064955828007316,-0.920762357288434,-0.00015018817873579948,-0.008605148774317766,-0.0063424650232871815,-0.04896747609053431,-1.9188387377813583e-05,2.3857567438633404e-07,1.6948358728523247e-05,323.925575690967,0.5993858432769775,-0.18019099617004394,0.1920878185451031,0.39,-1.2,-0.11635358158585354,-0.21411351165576162,-0.18019099617004394,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.7750000000022,-0.6871955394744873,0.8726593255996704,0.04367193207144737,0.0,,300.4693746999709,-0.4693746999708992,-0.27163340207920533,225.26256790417892,0.0016383913871746425,-0.04637940705941192,-0.004202160942641684,-0.0013054740923066305,-0.9208387397510607,-0.0001489178921585399,-0.008532366714668673,-0.00634238359558596,-0.04896893720767918,-1.9623013344619204e-05,2.7647989494212927e-07,1.6953565583764906e-05,323.9256891024681,0.5993841338157654,-0.18019101101160048,0.19208547023385764,0.39,-1.2,-0.11643735287866701,-0.21417052782771506,-0.18019101101160048,0.0,,,,,,,,,,,,,,,,,
descent_300_to_30,95.8500000000022,-0.6872525811195374,0.8726488947868347,0.04357939213514328,0.0,,300.4692786279989,-0.46927862799890363,-0.27172003940065315,225.19350214298447,0.0016658176252794532,-0.04608401454411479,-0.004175094908234385,-0.0010046289296939254,-0.9209150639477769,-0.00014765499556634865,-0.00846000806997466,-0.006342299705968557,-0.04897043077343174,-2.0055400731148572e-05,3.1371407542870157e-07,1.67328240133601e-05,323.9258023608786,0.5993824225664138,-0.18019102665781975,0.19208306419551374,0.39,-1.2,-0.11652110125674169,-0.21422754234387043,-0.18019102665781975,0.0,,,,,,,,,,,,,,,,,
