forward_ft,position_error_ft,cross_track_ft,altitude_ft,forward_speed_fps,lateral_speed_fps,mission_ground_forward_speed_fps,mission_ground_cross_speed_fps,vertical_speed_fps,pitch_deg,roll_deg,pitch_rate_rad_s,heading_error_deg,physical_collective_cmd,physical_elevator_cmd,physical_aileron_cmd,physical_rudder_cmd,time_s,lateral_mode_active,stop_now,lateral_now,hover_now,stop_hold_s,lateral_hold_s,full_hover_hold_s,v_des_fps,collective_correction,elevator_residual,lateral_correction,raw_aileron_action,action0,action1,action2,action3
89.1737974721971,210.8262025278029,-3.6083852652004094,298.9521403443591,10.374682689837769,-0.1405223306999671,10.3778354990173,-0.16748595566736246,0.5596292461649172,-0.3025192668918024,-2.801782106662426,0.010956559631383398,0.01807372525629896,0.6110889586806297,-0.1795196256041527,0.18496999989151955,0.39,0.825,False,False,True,False,0.0,0.8249999999999998,0.0,9.0,0.1889018127420768,-1.0,0.0,-0.23,-0.29703471064567566,-0.9862750172615051,-0.23000000417232513,0.0
89.95198905622061,210.0480109437794,-3.62092136523383,298.9951436032784,10.377390588575638,-0.14145969452181573,10.380202582377185,-0.1668597034804063,0.5869628516292374,-0.2551838097673885,-2.8055211362341814,0.010705415665868037,0.032008733677707145,0.6109687438607215,-0.1795196256041527,0.18496999989151955,0.39,0.8999999999999999,False,False,True,False,0.0,0.8999999999999998,0.0,9.0,0.18428028012943626,-1.0,0.0,-0.23,-0.3010418713092804,-0.9862750172615051,-0.23000000417232513,0.0
90.73027769028465,209.26972230971535,-3.6334107016856465,299.04016143113813,10.378157370627228,-0.14253685023551613,10.380600819623874,-0.166235084317527,0.61335219506796,-0.20889194554673485,-2.808711154869848,0.010459326591024849,0.046480772972363915,0.6108481660485268,-0.1795196256041527,0.18496999989151955,0.39,0.975,False,False,True,False,0.0,0.9749999999999998,0.0,9.0,0.17971014970613972,-1.0,0.0,-0.23,-0.30506113171577454,-0.9862750172615051,-0.23000000417232513,0.0
91.50851762043257,208.49148237956743,-3.6458525872721217,299.0871232126251,10.377025475498517,-0.14367653303098657,10.379074989292418,-0.1655908035245784,0.638802218159817,-0.16363724113449396,-2.8113877507807654,0.010217744091858761,0.06118936225982523,0.6107272681593895,-0.1795196256041527,0.18496999989151955,0.39,1.05,False,False,True,False,0.0,1.0499999999999998,0.0,9.0,0.17519289365770088,-1.0,0.0,-0.23,-0.30909106135368347,-0.9862750172615051,-0.23000000417232513,0.0
92.28656648340338,207.71343351659664,-3.6582448436429322,299.1359586708636,10.374037766745925,-0.14480494652671588,10.375670160223637,-0.1649089723413401,0.6633177425567595,-0.11941724269246205,-2.8135857586839976,0.009979672196428965,0.07583482258951413,0.6106060922145844,-0.1795196256041527,0.18496999989151955,0.39,1.125,False,False,True,False,0.0,1.1249999999999998,0.0,9.0,0.1707300374420689,-1.0,0.0,-0.23,-0.313130259513855,-0.9862750172615051,-0.23000000417232513,0.0
93.06428525993942,206.93571474006058,-3.6705841115609865,299.18659790321317,10.369236470121777,-0.1458527565430674,10.37043064688053,-0.1641750533398029,0.686903577795216,-0.076232398896918,-2.8153400998506974,0.009744722304249909,0.09012353152289655,0.6104846847057342,-0.1795196256041527,0.18496999989151955,0.39,1.2,False,False,True,False,0.0,1.1999999999999997,0.0,9.0,0.16632311076728082,-1.0,0.0,-0.23,-0.3171771764755249,-0.9862750172615051,-0.23000000417232513,0.0
93.84153822551767,206.15846177448233,-3.682866012363151,299.2389713519733,10.362663438796215,-0.14675599693134678,10.36340027225005,-0.1633777622542646,0.709564577822117,-0.03408331624793939,-2.816686519459638,0.00951294492393034,0.10377288350778471,0.6103631001710892,-0.1795196256041527,0.18496999989151955,0.39,1.275,False,False,True,False,0.0,1.2749999999999997,0.0,9.0,0.161973633568179,-1.0,0.0,-0.23,-0.3212299942970276,-0.9862750172615051,-0.23000000417232513,0.0
94.61819295290525,205.38180704709475,-3.6950854836400993,299.29300986297585,10.354360501616704,-0.147456897156631,10.354622728787724,-0.1625089462564044,0.731305729824419,0.0070306890851260335,-2.8176616378606893,0.009284496900668824,0.11651603966015055,0.6102413940429687,-0.1795196256041527,0.18496999989151955,0.39,1.3499999999999999,False,False,True,False,0.0,1.3499999999999996,0.0,9.0,0.1576831101021468,-1.0,0.0,-0.23,-0.325286865234375,-0.9862750172615051,-0.23000000417232513,0.0
95.39412027066558,204.60587972933442,-3.7072369576943225,299.3486446237307,10.344369551335138,-0.14790461290957557,10.34414169311832,-0.1615634376317713,0.7521322567429038,0.04711192081494454,-2.8183026055835945,0.009059492155469117,0.12810638728656015,0.6101196253299713,-0.1795196256041527,0.18496999989151955,0.39,1.425,False,False,True,False,0.0,1.4249999999999996,0.0,9.0,0.15345301653179422,-1.0,0.0,-0.23,-0.32934582233428955,-0.9862750172615051,-0.23000000417232513,0.0
96.16919429165017,203.83080570834983,-3.7193145612513416,299.4058072480625,10.332732462879711,-0.14805583749049683,10.332000774714105,-0.16053887756419505,0.7720496961673974,0.08616427834738939,-2.81864667949358,0.008837992198110932,0.13832160046210248,0.6099978494644165,-0.1795196256041527,0.18496999989151955,0.39,1.5,False,False,True,False,0.0,1.4999999999999996,0.0,9.0,0.14928479047893034,-1.0,0.0,-0.23,-0.3334050178527832,-0.9862750172615051,-0.23000000417232513,0.0
96.94329238445668,203.0567076155433,-3.7313123746521994,299.4644297695845,10.319490970813145,-0.14787527753348773,10.318243421385821,-0.15943550851437327,0.7910639607375256,0.12419326506610046,-2.8187308346307236,0.008620033604418946,0.1469672175501263,0.6098761290311814,-0.1795196256041527,0.18496999989151955,0.39,1.575,False,False,True,False,0.0,1.5749999999999995,0.0,9.0,0.14517981901803728,-1.0,0.0,-0.23,-0.3374623656272888,-0.9862750172615051,-0.23000000417232513,0.0
97.71629516822973,202.28370483177025,-3.7432245678243565,299.52444468725844,10.304686559881668,-0.1473359855493261,10.302912833314503,-0.15825593811558789,0.8091813695077346,0.16120607160265188,-2.818591410177001,0.008405644877212575,0.15387967736223232,0.6097545194625854,-0.1795196256041527,0.18496999989151955,0.39,1.65,False,False,True,False,0.0,1.6499999999999995,0.0,9.0,0.14113943162396156,-1.0,0.0,-0.23,-0.34151601791381836,-0.9862750172615051,-0.23000000417232513,0.0
98.48808648671938,201.5119135132806,-3.755045582990522,299.58578499795976,10.28836037111598,-0.14641954374504643,10.286051887487707,-0.15700487864506257,0.826408679404324,0.19721167049407554,-2.8182637649479867,0.008194849119404808,0.1589287712043863,0.6096330887079239,-0.1795196256041527,0.18496999989151955,0.39,1.7249999999999999,False,False,True,False,0.0,1.7249999999999994,0.0,9.0,0.13716489504131874,-1.0,0.0,-0.23,-0.34556370973587036,-0.9862750172615051,-0.23000000417232513,0.0
99.25855338752552,200.74144661247448,-3.7667703046307155,299.64838419317084,10.270553114689477,-0.1451160990858202,10.267703063363369,-0.15568886723204284,0.8427531016877907,0.23222087627197327,-2.817781940202195,0.007987661305095898,0.16201947770118033,0.609511895775795,-0.1795196256041527,0.18496999989151955,0.39,1.7999999999999998,False,False,True,False,0.0,1.7999999999999994,0.0,9.0,0.13325740853268822,-1.0,0.0,-0.23,-0.34960347414016724,-0.9862750172615051,-0.23000000417232513,0.0
100.02758608579784,199.97241391420215,-3.778394148709583,299.712176346904,10.251304985252418,-0.14342424999400172,10.247908365017475,-0.15431597069124559,0.8582223099683037,0.2662463602550948,-2.81717833162338,0.0077840858647126076,0.16309315778857097,0.6093910059332848,-0.1795196256041527,0.18496999989151955,0.39,1.875,False,False,True,False,0.0,1.8749999999999993,0.0,9.0,0.12941810200233989,-1.0,0.0,-0.23,-0.3536331355571747,-0.9862750172615051,-0.23000000417232513,0.0
